action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316897,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4845547,Inhibition of KRAS G12C mutant in human NCI-H358 cells assessed as reduction in ERK phosphorylation incubated for 2 hrs by HTRF assay,B,P01116,G12C,BAO_0000190,BAO_0000219,cell-based format,C=CC(=O)N1CCN(c2c(C#N)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(N)c(Cl)cc(Cl)c4F)c(Cl)cc23)CC1CC#N,,,CHEMBL4842392,ACS Med Chem Lett,2021,"{'bei': '11.28', 'le': '0.23', 'lle': '1.28', 'sei': '5.40'}",CHEMBL4867102,,CHEMBL4867102,7.83,0,http://www.openphacts.org/units/Nanomolar,3629068,=,1,1,=,,IC50,nM,,14.92,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,14.92
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316898,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4845547,Inhibition of KRAS G12C mutant in human NCI-H358 cells assessed as reduction in ERK phosphorylation incubated for 2 hrs by HTRF assay,B,P01116,G12C,BAO_0000190,BAO_0000219,cell-based format,C=CC(=O)N1CCN(c2c(C#N)c(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4c(N)c(Cl)cc(Cl)c4F)c(Cl)cc23)CC1,,,CHEMBL4842392,ACS Med Chem Lett,2021,"{'bei': '11.30', 'le': '0.23', 'lle': '1.25', 'sei': '5.77'}",CHEMBL4857822,,CHEMBL4857822,7.73,0,http://www.openphacts.org/units/Nanomolar,3629069,=,1,1,=,,IC50,nM,,18.51,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,18.51
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316899,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4845547,Inhibition of KRAS G12C mutant in human NCI-H358 cells assessed as reduction in ERK phosphorylation incubated for 2 hrs by HTRF assay,B,P01116,G12C,BAO_0000190,BAO_0000219,cell-based format,C=CC(=O)N1CCN(c2c(C#N)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)CC1,,,CHEMBL4842392,ACS Med Chem Lett,2021,"{'bei': '13.18', 'le': '0.25', 'lle': '2.14', 'sei': '7.91'}",CHEMBL4876344,,CHEMBL4876344,7.52,0,http://www.openphacts.org/units/Nanomolar,3629070,=,1,1,=,,IC50,nM,,29.9,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,29.9
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316900,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL4845547,Inhibition of KRAS G12C mutant in human NCI-H358 cells assessed as reduction in ERK phosphorylation incubated for 2 hrs by HTRF assay,B,P01116,G12C,BAO_0000190,BAO_0000219,cell-based format,C=CC(=O)N1CCN(c2c(C#N)c(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4c(N)cccc4F)c(Cl)cc23)CC1,,,CHEMBL4842392,ACS Med Chem Lett,2021,"{'bei': '12.51', 'le': '0.24', 'lle': '2.53', 'sei': '5.74'}",CHEMBL4860030,,CHEMBL4860030,7.70,0,http://www.openphacts.org/units/Nanomolar,3629071,=,1,1,=,,IC50,nM,,20.1,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,20.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316911,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4845550,Displacement of Cy5-labelled tracer from biotinylated GDP-loaded human recombinant KRAS G12D mutant (1 to 169 residues) measured after 60 mins by TR-FRET assay,B,P01116,G12D,BAO_0000190,BAO_0000357,single protein format,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c2c(Cl)cccc2c1,,,CHEMBL4842393,ACS Med Chem Lett,2021,"{'bei': '16.34', 'le': '0.31', 'lle': '4.11', 'sei': '10.85'}",CHEMBL4859236,,CHEMBL4859236,9.40,0,http://www.openphacts.org/units/Nanomolar,3629072,=,1,1,=,,IC50,nM,,0.4,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,0.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316912,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4845550,Displacement of Cy5-labelled tracer from biotinylated GDP-loaded human recombinant KRAS G12D mutant (1 to 169 residues) measured after 60 mins by TR-FRET assay,B,P01116,G12D,BAO_0000190,BAO_0000357,single protein format,C#Cc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,,,CHEMBL4842393,ACS Med Chem Lett,2021,"{'bei': '16.86', 'le': '0.31', 'lle': '4.90', 'sei': '10.99'}",CHEMBL4863339,,CHEMBL4863339,9.52,0,http://www.openphacts.org/units/Nanomolar,3629073,=,1,1,=,,IC50,nM,,0.3,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,0.3
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316913,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4845550,Displacement of Cy5-labelled tracer from biotinylated GDP-loaded human recombinant KRAS G12D mutant (1 to 169 residues) measured after 60 mins by TR-FRET assay,B,P01116,G12D,BAO_0000190,BAO_0000357,single protein format,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,,,CHEMBL4842393,ACS Med Chem Lett,2021,"{'bei': '15.83', 'le': '0.29', 'lle': '4.46', 'sei': '10.64'}",CHEMBL4867851,,CHEMBL4867851,9.22,0,http://www.openphacts.org/units/Nanomolar,3629074,=,1,1,=,,IC50,nM,,0.6,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,0.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316914,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4845550,Displacement of Cy5-labelled tracer from biotinylated GDP-loaded human recombinant KRAS G12D mutant (1 to 169 residues) measured after 60 mins by TR-FRET assay,B,P01116,G12D,BAO_0000190,BAO_0000357,single protein format,C#Cc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,,CHEMBL4842393,ACS Med Chem Lett,2021,"{'bei': '16.13', 'le': '0.30', 'lle': '4.83', 'sei': '10.85'}",CHEMBL4876040,,CHEMBL4876040,9.40,0,http://www.openphacts.org/units/Nanomolar,3629075,=,1,1,=,,IC50,nM,,0.4,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,0.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316915,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4845550,Displacement of Cy5-labelled tracer from biotinylated GDP-loaded human recombinant KRAS G12D mutant (1 to 169 residues) measured after 60 mins by TR-FRET assay,B,P01116,G12D,BAO_0000190,BAO_0000357,single protein format,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c2c(Cl)c(F)ccc2c1,,,CHEMBL4842393,ACS Med Chem Lett,2021,"{'bei': '15.68', 'le': '0.30', 'lle': '3.87', 'sei': '10.74'}",CHEMBL4857719,,CHEMBL4857719,9.30,0,http://www.openphacts.org/units/Nanomolar,3629076,=,1,1,=,,IC50,nM,,0.5,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,0.5
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316916,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4845550,Displacement of Cy5-labelled tracer from biotinylated GDP-loaded human recombinant KRAS G12D mutant (1 to 169 residues) measured after 60 mins by TR-FRET assay,B,P01116,G12D,BAO_0000190,BAO_0000357,single protein format,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(F)c(F)ccc2c1,,,CHEMBL4842393,ACS Med Chem Lett,2021,"{'bei': '15.51', 'le': '0.29', 'lle': '4.36', 'sei': '10.64'}",CHEMBL4874297,,CHEMBL4874297,9.22,0,http://www.openphacts.org/units/Nanomolar,3629077,=,1,1,=,,IC50,nM,,0.6,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,0.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316917,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4845550,Displacement of Cy5-labelled tracer from biotinylated GDP-loaded human recombinant KRAS G12D mutant (1 to 169 residues) measured after 60 mins by TR-FRET assay,B,P01116,G12D,BAO_0000190,BAO_0000357,single protein format,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(Cl)cccc2c1,,,CHEMBL4842393,ACS Med Chem Lett,2021,"{'bei': '16.35', 'le': '0.32', 'lle': '4.46', 'sei': '11.19'}",CHEMBL4857438,,CHEMBL4857438,9.70,0,http://www.openphacts.org/units/Nanomolar,3629078,=,1,1,=,,IC50,nM,,0.2,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,0.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316918,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4845550,Displacement of Cy5-labelled tracer from biotinylated GDP-loaded human recombinant KRAS G12D mutant (1 to 169 residues) measured after 60 mins by TR-FRET assay,B,P01116,G12D,BAO_0000190,BAO_0000357,single protein format,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,,CHEMBL4842393,ACS Med Chem Lett,2021,"{'bei': '15.65', 'le': '0.29', 'lle': '4.69', 'sei': '10.85'}",CHEMBL4858364,,CHEMBL4858364,9.40,0,http://www.openphacts.org/units/Nanomolar,3629079,=,1,1,=,,IC50,nM,,0.4,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,0.4
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316919,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4845550,Displacement of Cy5-labelled tracer from biotinylated GDP-loaded human recombinant KRAS G12D mutant (1 to 169 residues) measured after 60 mins by TR-FRET assay,B,P01116,G12D,BAO_0000190,BAO_0000357,single protein format,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,,CHEMBL4842393,ACS Med Chem Lett,2021,"{'bei': '15.04', 'le': '0.28', 'lle': '3.81', 'sei': '10.50'}",CHEMBL4863371,,CHEMBL4863371,9.10,0,http://www.openphacts.org/units/Nanomolar,3629080,=,1,1,=,,IC50,nM,,0.8,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,0.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316920,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4845550,Displacement of Cy5-labelled tracer from biotinylated GDP-loaded human recombinant KRAS G12D mutant (1 to 169 residues) measured after 60 mins by TR-FRET assay,B,P01116,G12D,BAO_0000190,BAO_0000357,single protein format,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4C(CF)CC5)nc3c2F)c2ccccc2c1,,,CHEMBL4842393,ACS Med Chem Lett,2021,"{'bei': '17.46', 'le': '0.33', 'lle': '5.02', 'sei': '11.54'}",CHEMBL4855757,,CHEMBL4855757,10.00,0,http://www.openphacts.org/units/Nanomolar,3629081,=,1,1,=,,IC50,nM,,0.1,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,0.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316921,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4845550,Displacement of Cy5-labelled tracer from biotinylated GDP-loaded human recombinant KRAS G12D mutant (1 to 169 residues) measured after 60 mins by TR-FRET assay,B,P01116,G12D,BAO_0000190,BAO_0000357,single protein format,COC1CN2CCCC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5cccc(F)c45)c(F)c3n2)C1,,,CHEMBL4842393,ACS Med Chem Lett,2021,"{'bei': '15.67', 'le': '0.29', 'lle': '4.82', 'sei': '9.62'}",CHEMBL4876243,,CHEMBL4876243,9.22,0,http://www.openphacts.org/units/Nanomolar,3629082,=,1,1,=,,IC50,nM,,0.6,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,0.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23316922,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4845550,Displacement of Cy5-labelled tracer from biotinylated GDP-loaded human recombinant KRAS G12D mutant (1 to 169 residues) measured after 60 mins by TR-FRET assay,B,P01116,G12D,BAO_0000190,BAO_0000357,single protein format,Fc1c(-c2cccc3c2CC2CC32)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,,,CHEMBL4842393,ACS Med Chem Lett,2021,"{'bei': '14.13', 'le': '0.26', 'lle': '3.31', 'sei': '11.59'}",CHEMBL4872788,,CHEMBL4872788,7.70,0,http://www.openphacts.org/units/Nanomolar,3629083,=,1,1,=,,IC50,nM,,20.1,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,20.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24345411,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5030406,Inhibition of human KRAS G12C mutant incubated for 2 hrs by scintillation counter based covalent competition assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,,,CHEMBL5029190,ACS Med Chem Lett,2022,"{'bei': '14.77', 'le': '0.28', 'lle': '2.17', 'sei': '9.18'}",CHEMBL5077861,JDQ-443,CHEMBL5077861,7.77,0,http://www.openphacts.org/units/Nanomolar,3771755,=,1,1,=,,IC50,nM,,17.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,uM,UO_0000065,,0.017
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24345412,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5030406,Inhibition of human KRAS G12C mutant incubated for 2 hrs by scintillation counter based covalent competition assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,,,CHEMBL5029190,ACS Med Chem Lett,2022,"{'bei': '12.08', 'le': '0.23', 'lle': '0.75', 'sei': '7.51'}",CHEMBL5077861,JDQ-443,CHEMBL5077861,6.35,0,http://www.openphacts.org/units/Nanomolar,3771756,=,1,1,=,,IC50,nM,,444.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,uM,UO_0000065,,0.444
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24345413,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5030406,Inhibition of human KRAS G12C mutant incubated for 2 hrs by scintillation counter based covalent competition assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC2(CC(n3nc(-c4ccc(-n5cncn5)cc4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,,,CHEMBL5029190,ACS Med Chem Lett,2022,"{'bei': '13.04', 'le': '0.25', 'lle': '1.74', 'sei': '7.21'}",CHEMBL5076213,,CHEMBL5076213,7.03,0,http://www.openphacts.org/units/Nanomolar,3771757,=,1,1,=,,IC50,nM,,93.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,uM,UO_0000065,,0.09300000000000001
,,24345414,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5030406,Inhibition of human KRAS G12C mutant incubated for 2 hrs by scintillation counter based covalent competition assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC2(CC(n3nc(-c4ccc(-n5cncn5)cc4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,,,CHEMBL5029190,ACS Med Chem Lett,2022,,CHEMBL5076213,,CHEMBL5076213,,0,http://www.openphacts.org/units/Nanomolar,3771758,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,uM,UO_0000065,,50.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24345415,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5030406,Inhibition of human KRAS G12C mutant incubated for 2 hrs by scintillation counter based covalent competition assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5CCN5CC[C@H](F)C5)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,,,CHEMBL5029190,ACS Med Chem Lett,2022,"{'bei': '12.52', 'le': '0.24', 'lle': '1.74', 'sei': '8.94'}",CHEMBL5083497,,CHEMBL5083497,7.85,0,http://www.openphacts.org/units/Nanomolar,3771759,=,1,1,=,,IC50,nM,,14.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,uM,UO_0000065,,0.013999999999999999
,,24345416,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5030406,Inhibition of human KRAS G12C mutant incubated for 2 hrs by scintillation counter based covalent competition assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5CCN5CC[C@H](F)C5)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,,,CHEMBL5029190,ACS Med Chem Lett,2022,,CHEMBL5083497,,CHEMBL5083497,,0,http://www.openphacts.org/units/Nanomolar,3771760,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,uM,UO_0000065,,50.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24345417,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5030406,Inhibition of human KRAS G12C mutant incubated for 2 hrs by scintillation counter based covalent competition assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC2(CC(n3nc(-c4ccc(N5CCC5=O)cc4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,,,CHEMBL5029190,ACS Med Chem Lett,2022,"{'bei': '13.99', 'le': '0.27', 'lle': '2.12', 'sei': '8.69'}",CHEMBL5075960,,CHEMBL5075960,7.57,0,http://www.openphacts.org/units/Nanomolar,3771743,=,1,1,=,,IC50,nM,,27.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,uM,UO_0000065,,0.027000000000000003
